Protocol,Bytes,Time,Size
quic,87680,1.033006 ,640 
quic,86400,1.017064 ,640 
quic,50560,1.209116 ,640 
quic,74240,1.039057 ,640 
quic,76160,1.017744 ,640 
quic,72320,1.033230 ,640 
quic,57024,1.078358 ,704 
quic,88704,1.024838 ,704 
quic,52096,1.023109 ,704 
quic,41536,1.003829 ,704 
quic,66880,1.019129 ,704 
quic,57024,1.036568 ,704 
quic,58432,1.070372 ,704 
quic,67584,1.012294 ,704 
quic,51392,1.050637 ,704 
quic,60544,1.045165 ,704 
quic,56832,1.070516 ,768 
quic,59136,1.020461 ,768 
quic,49920,1.000502 ,768 
quic,45312,1.002221 ,768 
quic,78336,1.025918 ,768 
quic,46848,1.041062 ,768 
quic,64512,1.020671 ,768 
quic,51456,1.000131 ,768 
quic,74496,1.035350 ,768 
quic,59136,1.024828 ,768 
quic,63232,1.023255 ,832 
quic,49088,1.020891 ,832 
quic,55744,1.031785 ,832 
quic,99840,1.028204 ,832 
quic,65728,1.039648 ,832 
quic,55744,1.002214 ,832 
quic,63232,1.030193 ,832 
quic,82368,1.022035 ,832 
quic,64064,1.023666 ,832 
quic,58240,1.099661 ,832 
quic,84224,1.050516 ,896 
quic,81536,1.029614 ,896 
quic,81536,1.049802 ,896 
quic,57344,1.030468 ,896 
quic,62720,1.014852 ,896 
quic,45696,1.046187 ,896 
quic,73472,1.014372 ,896 
quic,65408,1.050362 ,896 
quic,40320,1.077325 ,896 
quic,58240,1.044020 ,896 
quic,61440,1.031984 ,960 
quic,86400,1.002668 ,960 
quic,59520,1.043177 ,960 
quic,67200,1.047560 ,960 
quic,62400,1.027809 ,960 
quic,84480,1.014043 ,960 
quic,60480,1.072321 ,960 
quic,47040,1.074640 ,960 
quic,78720,1.025429 ,960 
quic,72000,1.034948 ,960 
quic,39936,1.009587 ,1024 
quic,80896,1.070604 ,1024 
quic,71680,1.029273 ,1024 
quic,46080,1.076978 ,1024 
quic,57344,1.008420 ,1024 
quic,67584,1.041625 ,1024 
quic,52224,1.018367 ,1024 
quic,62464,1.019502 ,1024 
quic,56320,1.047463 ,1024 
quic,57344,1.018089 ,1024 
