Protocol,Bytes,Time,Size
tcp,4194304,1.067503 ,1024 
tcp,4194304,1.025132 ,1024 
tcp,4194304,1.003684 ,1024 
tcp,4194304,1.016878 ,1024 
tcp,4194304,1.022494 ,1024 
tcp,4194304,1.016218 ,1024 
quic,5642752,1.000006 ,64 
quic,7671744,1.000393 ,64 
quic,7697216,1.000542 ,64 
quic,5411008,1.000223 ,64 
quic,5590080,1.004854 ,64 
quic,5451328,1.000234 ,64 
quic,5768064,1.000560 ,64 
quic,5758272,1.000430 ,64 
quic,5866688,1.000383 ,64 
quic,5868736,1.000940 ,64 
quic,5884160,1.000000 ,128 
quic,6032000,1.002454 ,128 
quic,5762688,1.000375 ,128 
quic,6175104,1.000694 ,128 
quic,6198144,1.003309 ,128 
quic,6214144,1.000297 ,128 
quic,5725184,1.001197 ,128 
quic,6301056,1.000712 ,128 
quic,6375936,1.000001 ,128 
quic,5887872,1.000538 ,128 
quic,6457152,1.000206 ,192 
quic,6223872,1.000052 ,192 
quic,6481920,1.000552 ,192 
quic,6636864,1.000056 ,192 
quic,6706176,1.002761 ,192 
quic,6724800,1.000945 ,192 
quic,6590016,1.001462 ,192 
quic,6820800,1.000160 ,192 
quic,6930432,1.001361 ,192 
quic,6963264,1.000324 ,192 
quic,6796032,1.000211 ,256 
quic,6776576,1.000307 ,256 
quic,7058432,1.000908 ,256 
quic,7031808,1.000316 ,256 
quic,7202816,1.000216 ,256 
quic,7017728,1.000215 ,256 
quic,7185664,1.000309 ,256 
quic,6744320,1.000535 ,256 
quic,7313152,1.000347 ,256 
quic,7342336,1.000514 ,256 
quic,7431680,1.000066 ,320 
quic,6957440,1.000349 ,320 
quic,7504960,1.000077 ,320 
quic,7538880,1.000189 ,320 
quic,7586880,1.000476 ,320 
quic,7448640,1.000392 ,320 
quic,7629120,1.000391 ,320 
quic,7694400,1.000132 ,320 
quic,7760320,1.000519 ,320 
quic,7343040,1.000348 ,320 
quic,7724160,1.000254 ,384 
quic,6457344,1.000185 ,384 
quic,5455104,1.000039 ,384 
quic,7750272,1.003648 ,384 
quic,7820160,1.000241 ,384 
quic,7911168,1.000451 ,384 
quic,7400448,1.000546 ,384 
quic,8028288,1.001717 ,384 
quic,7507968,1.000107 ,384 
quic,8017920,1.000186 ,384 
quic,8182272,1.000900 ,448 
quic,8200192,1.000911 ,448 
quic,8204224,1.000386 ,448 
quic,8237824,1.000932 ,448 
quic,8042048,1.000164 ,448 
quic,8214976,1.000170 ,448 
quic,8355200,1.000550 ,448 
quic,8394624,1.000175 ,448 
quic,8444352,1.000593 ,448 
quic,8272768,1.000061 ,448 
quic,7702016,1.000151 ,512 
quic,8136704,1.000042 ,512 
quic,8320000,1.000636 ,512 
quic,7974400,1.000591 ,512 
quic,7843840,1.001459 ,512 
quic,7803392,1.000263 ,512 
quic,7706112,1.000586 ,512 
quic,7961088,1.000475 ,512 
quic,7984128,1.000350 ,512 
quic,7772160,1.000018 ,512 
quic,8163648,1.000602 ,576 
quic,8679744,1.000177 ,576 
quic,8553600,1.001688 ,576 
quic,2647296,1.000484 ,576 
quic,10592064,1.000358 ,576 
quic,11147904,1.000103 ,576 
quic,7902144,1.000533 ,576 
quic,7073856,1.000149 ,576 
quic,7205184,1.001535 ,576 
quic,7327296,1.000263 ,576 
quic,7315840,1.000449 ,640 
quic,7369600,1.000924 ,640 
quic,7399040,1.001739 ,640 
quic,7565440,1.004748 ,640 
quic,7564160,1.000147 ,640 
quic,7527040,1.001258 ,640 
quic,7656960,1.001103 ,640 
quic,7409920,1.001513 ,640 
quic,7678080,1.000236 ,640 
quic,7829120,1.002423 ,640 
quic,7810176,1.000276 ,704 
quic,7760192,1.000456 ,704 
quic,7429312,1.000415 ,704 
quic,7815808,1.003038 ,704 
quic,8027008,1.000126 ,704 
quic,8157952,1.000293 ,704 
quic,5675648,1.000193 ,704 
quic,5762944,1.000982 ,704 
quic,5874880,1.000309 ,704 
quic,5597504,1.000213 ,704 
quic,5882112,1.000685 ,768 
quic,6067968,1.001340 ,768 
quic,5856000,1.000056 ,768 
quic,6153984,1.000651 ,768 
quic,6120960,1.000365 ,768 
quic,6208512,1.000175 ,768 
quic,6395136,1.000083 ,768 
quic,6547968,1.000196 ,768 
quic,6689280,1.000794 ,768 
quic,6393600,1.000305 ,768 
quic,6661824,1.000052 ,832 
quic,6438848,1.000052 ,832 
quic,6802432,1.000377 ,832 
quic,6901440,1.001262 ,832 
quic,6822400,1.000479 ,832 
quic,6568640,1.000098 ,832 
quic,6656832,1.000059 ,832 
quic,7012096,1.001006 ,832 
quic,6857344,1.000050 ,832 
quic,7266688,1.001735 ,832 
quic,7160832,1.000434 ,896 
quic,7364224,1.001984 ,896 
quic,7237888,1.000066 ,896 
quic,7027328,1.000493 ,896 
quic,7193088,1.000347 ,896 
quic,7412608,1.000495 ,896 
quic,7299712,1.000019 ,896 
quic,7099008,1.000243 ,896 
quic,7460096,1.001416 ,896 
quic,7734272,1.000239 ,896 
quic,7615680,1.000023 ,960 
quic,7647360,1.000883 ,960 
quic,7752960,1.000299 ,960 
quic,7461120,1.000168 ,960 
quic,7992000,1.000814 ,960 
quic,7900800,1.000298 ,960 
quic,7716480,1.000198 ,960 
quic,8115840,1.000264 ,960 
quic,8068800,1.001411 ,960 
quic,7852800,1.000443 ,960 
quic,8229888,1.000428 ,1024 
quic,8123392,1.000125 ,1024 
quic,8053760,1.000412 ,1024 
quic,8580096,1.000450 ,1024 
quic,8043520,1.002909 ,1024 
quic,8398848,1.000163 ,1024 
quic,8336384,1.000172 ,1024 
quic,8454144,1.000471 ,1024 
quic,8675328,1.000507 ,1024 
quic,8198144,1.000055 ,1024 
