Protocol,Bytes,Time,Size
tcp,137216,1.000319 ,1024 
tcp,130048,1.009194 ,1024 
tcp,118784,1.036401 ,1024 
tcp,131072,1.110512 ,1024 
tcp,120832,1.094562 ,1024 
quic,157248,1.010635 ,64 
quic,57920,1.038131 ,64 
quic,63168,1.058262 ,64 
quic,63936,1.009724 ,64 
quic,48128,1.063138 ,64 
quic,58816,1.025846 ,64 
quic,71424,1.009258 ,64 
quic,53312,1.033815 ,64 
quic,50752,1.011231 ,64 
quic,52352,1.042702 ,64 
quic,53120,1.039922 ,128 
quic,35328,1.007078 ,128 
quic,65664,1.044399 ,128 
quic,82432,1.032775 ,128 
quic,73472,1.056507 ,128 
quic,56704,1.035374 ,128 
quic,56192,1.018556 ,128 
quic,66048,1.009773 ,128 
quic,69888,1.017767 ,128 
quic,45184,1.011975 ,128 
quic,64512,1.023052 ,192 
quic,76224,1.014398 ,192 
quic,51648,1.008342 ,192 
quic,66624,1.006036 ,192 
quic,64896,1.004205 ,192 
quic,36288,1.006148 ,192 
quic,71040,1.030195 ,192 
quic,62592,1.087257 ,192 
quic,69504,1.017857 ,192 
quic,47808,1.008959 ,192 
quic,74752,1.007577 ,256 
quic,49152,1.004913 ,256 
quic,62720,1.034246 ,256 
quic,77824,1.013707 ,256 
quic,76800,1.023259 ,256 
quic,59136,1.012154 ,256 
quic,47360,1.014103 ,256 
quic,107520,1.013881 ,256 
quic,89088,1.010903 ,256 
quic,71424,1.018126 ,256 
quic,78080,1.011078 ,320 
quic,80320,1.018732 ,320 
quic,53120,1.014019 ,320 
quic,57280,1.024522 ,320 
quic,51840,1.007483 ,320 
quic,47360,1.015799 ,320 
quic,48000,1.133626 ,320 
quic,88320,1.076026 ,320 
quic,54720,1.010439 ,320 
quic,40640,1.008365 ,320 
quic,44160,1.014539 ,384 
quic,57216,1.009138 ,384 
quic,55680,1.011220 ,384 
quic,76416,1.021426 ,384 
quic,84864,1.029894 ,384 
quic,58368,1.008091 ,384 
quic,79104,1.011875 ,384 
quic,58752,1.005335 ,384 
quic,60672,1.019799 ,384 
quic,65664,1.042684 ,384 
quic,45248,1.020911 ,448 
quic,43008,1.058715 ,448 
quic,69440,1.008607 ,448 
quic,79744,1.013117 ,448 
quic,37184,1.034120 ,448 
quic,75712,1.002125 ,448 
quic,74368,1.043927 ,448 
quic,33152,1.137598 ,448 
quic,86016,1.013060 ,448 
quic,63168,1.010167 ,448 
quic,52224,1.037137 ,512 
quic,43520,1.018628 ,512 
quic,55808,1.021439 ,512 
quic,77312,1.024897 ,512 
quic,52224,1.018320 ,512 
quic,79360,1.016605 ,512 
quic,65024,1.069575 ,512 
quic,90624,1.011957 ,512 
quic,69632,1.015168 ,512 
quic,62976,1.014589 ,512 
quic,72000,1.023837 ,576 
quic,77184,1.013598 ,576 
quic,77760,1.018431 ,576 
quic,62784,1.013866 ,576 
quic,60480,1.028273 ,576 
quic,64512,1.006965 ,576 
quic,85824,1.010456 ,576 
quic,85824,1.018819 ,576 
quic,59328,1.010691 ,576 
quic,80640,1.018100 ,576 
quic,62720,1.010905 ,640 
quic,88960,1.012891 ,640 
quic,93440,1.017630 ,640 
quic,72320,1.008738 ,640 
quic,68480,1.006039 ,640 
quic,65280,1.032321 ,640 
quic,66560,1.007821 ,640 
quic,74240,1.003525 ,640 
quic,72960,1.022164 ,640 
quic,53760,1.038049 ,640 
quic,52096,1.097555 ,704 
quic,49280,1.013327 ,704 
quic,66176,1.044012 ,704 
quic,49984,1.009966 ,704 
quic,36608,1.035730 ,704 
quic,80256,1.014599 ,704 
quic,65472,1.012968 ,704 
quic,85888,1.029961 ,704 
quic,70400,1.038811 ,704 
quic,63360,1.004101 ,704 
quic,56832,1.036225 ,768 
quic,56832,1.009705 ,768 
quic,68352,1.016523 ,768 
quic,46848,1.014751 ,768 
quic,62976,1.012101 ,768 
quic,76800,1.009026 ,768 
quic,83712,1.008368 ,768 
quic,58368,1.008001 ,768 
quic,70656,1.017931 ,768 
quic,40704,1.030686 ,768 
quic,69056,1.016672 ,832 
quic,66560,1.006256 ,832 
quic,44928,1.008136 ,832 
quic,70720,1.059014 ,832 
quic,53248,1.005744 ,832 
quic,72384,1.011991 ,832 
quic,47424,1.015081 ,832 
quic,37440,1.012189 ,832 
quic,37440,1.001193 ,832 
quic,44928,1.014303 ,832 
quic,72576,1.012555 ,896 
quic,53760,1.012787 ,896 
quic,56448,1.027386 ,896 
quic,87808,1.009979 ,896 
quic,56448,1.008451 ,896 
quic,68096,1.037170 ,896 
quic,54656,1.007848 ,896 
quic,71680,1.016188 ,896 
quic,58240,1.034840 ,896 
quic,61824,1.009215 ,896 
quic,67200,1.014045 ,960 
quic,72960,1.009657 ,960 
quic,61440,1.000214 ,960 
quic,58560,1.011354 ,960 
quic,76800,1.006195 ,960 
quic,63360,1.011539 ,960 
quic,72960,1.017270 ,960 
quic,53760,1.007446 ,960 
quic,60480,1.013443 ,960 
quic,70080,1.013172 ,960 
quic,80896,1.010896 ,1024 
quic,64512,1.010641 ,1024 
quic,56320,1.011971 ,1024 
quic,56320,1.026544 ,1024 
quic,51200,1.043821 ,1024 
quic,61440,1.008328 ,1024 
quic,73728,1.001499 ,1024 
quic,45056,1.008167 ,1024 
quic,69632,1.040984 ,1024 
quic,46080,1.011141 ,1024 
