tcp,2048,64,304370 
tcp,2048,64,85042 
tcp,2048,64,72734 
tcp,2048,64,85938 
tcp,2048,64,23300 
tcp,2048,64,100578 
tcp,2048,64,17996 
tcp,2048,64,109796 
tcp,2048,64,19306 
tcp,2048,64,107914 
tcp,2048,64,17697 
tcp,2048,64,111129 
tcp,2048,64,24070 
tcp,2048,64,56949 
tcp,2048,64,71045 
tcp,2048,64,30094 
tcp,2048,64,75994 
tcp,2048,64,130961 
tcp,2048,64,11690 
tcp,2048,64,117053 
tcp,2048,64,13358 
tcp,2048,64,102175 
tcp,2048,64,29771 
tcp,2048,64,67214 
tcp,2048,64,53038 
tcp,2048,64,106915 
tcp,2048,64,18737 
tcp,2048,64,115035 
tcp,2048,64,18677 
tcp,2048,64,118319 
tcp,2048,64,18646 
tcp,2048,64,103783 
tcp,2048,64,42154 
tcp,2048,64,103352 
tcp,2048,64,41515 
tcp,2048,64,83970 
tcp,2048,64,36942 
tcp,2048,64,104271 
tcp,2048,64,27887 
tcp,2048,64,121301 
tcp,2048,64,22323 
tcp,2048,64,139063 
tcp,2048,64,12527 
tcp,2048,64,97189 
tcp,2048,64,35991 
tcp,2048,64,61598 
tcp,2048,64,68967 
tcp,2048,64,59032 
tcp,2048,64,67509 
tcp,2048,64,112335 
tcp,2048,64,28887 
tcp,2048,64,75406 
tcp,2048,64,57653 
tcp,2048,64,61666 
tcp,2048,64,71758 
tcp,2048,64,60886 
tcp,2048,64,49664 
tcp,2048,64,116782 
tcp,2048,64,23007 
tcp,2048,64,118895 
tcp,2048,64,22563 
tcp,2048,64,94854 
tcp,2048,64,48866 
tcp,2048,64,61497 
tcp,2048,64,53317 
tcp,2048,64,117968 
tcp,2048,64,25323 
tcp,2048,64,97170 
tcp,2048,64,32163 
tcp,2048,64,112333 
tcp,2048,64,26685 
tcp,2048,64,127903 
tcp,2048,64,24408 
tcp,2048,64,129651 
tcp,2048,64,27629 
tcp,2048,64,114748 
tcp,2048,64,38490 
tcp,2048,64,80433 
tcp,2048,64,58882 
tcp,2048,64,53463 
tcp,2048,64,95078 
tcp,2048,64,50571 
tcp,2048,64,97943 
