quic,2048,64,172179 
quic,2048,64,48728 
quic,2048,64,32319 
quic,2048,64,30619 
quic,2048,64,21308 
quic,2048,64,12758 
quic,2048,64,10639 
quic,2048,64,10336 
quic,2048,64,10021 
quic,2048,64,7570 
quic,2048,64,34642 
quic,2048,64,25420 
quic,2048,64,15327 
quic,2048,64,17823 
quic,2048,64,22130 
quic,2048,64,20719 
quic,2048,64,18898 
quic,2048,64,12347 
quic,2048,64,13981 
quic,2048,64,7385 
quic,2048,64,8296 
quic,2048,64,9296 
quic,2048,64,10035 
quic,2048,64,11192 
quic,2048,64,9638 
quic,2048,64,10716 
quic,2048,64,10829 
quic,2048,64,8046 
quic,2048,64,14567 
quic,2048,64,9733 
quic,2048,64,5692 
quic,2048,64,7093 
quic,2048,64,39374 
quic,2048,64,39664 
quic,2048,64,16113 
quic,2048,64,14516 
quic,2048,64,11589 
quic,2048,64,20707 
quic,2048,64,9384 
quic,2048,64,35889 
quic,2048,64,20229 
quic,2048,64,12662 
quic,2048,64,10749 
quic,2048,64,9681 
quic,2048,64,8238 
quic,2048,64,7170 
quic,2048,64,41218 
quic,2048,64,18977 
quic,2048,64,31872 
quic,2048,64,16792 
quic,2048,64,38191 
quic,2048,64,16445 
quic,2048,64,30570 
quic,2048,64,21879 
quic,2048,64,10735 
quic,2048,64,36837 
quic,2048,64,17637 
quic,2048,64,18283 
quic,2048,64,38475 
quic,2048,64,13760 
quic,2048,64,13799 
quic,2048,64,37363 
quic,2048,64,23287 
quic,2048,64,12826 
quic,2048,64,27141 
quic,2048,64,10826 
quic,2048,64,5837 
quic,2048,64,12880 
quic,2048,64,7462 
quic,2048,64,9044 
quic,2048,64,5814 
quic,2048,64,7761 
quic,2048,64,7282 
quic,2048,64,8908 
quic,2048,64,10413 
quic,2048,64,8101 
quic,2048,64,9185 
quic,2048,64,9364 
quic,2048,64,11341 
quic,2048,64,11906 
quic,2048,64,14207 
quic,2048,64,17087 
quic,2048,64,16219 
quic,2048,64,12503 
quic,2048,64,22857 
quic,2048,64,20645 
quic,2048,64,8028 
quic,2048,64,11821 
quic,2048,64,11149 
quic,2048,64,29629 
quic,2048,64,23963 
quic,2048,64,11591 
quic,2048,64,5221 
quic,2048,64,27424 
quic,2048,64,18533 
quic,2048,64,15878 
quic,2048,64,22214 
quic,2048,64,22705 
quic,2048,64,24978 
quic,2048,64,22810 
quic,2048,128,21877 
quic,2048,128,23176 
quic,2048,128,42474 
quic,2048,128,30687 
quic,2048,128,41106 
quic,2048,128,32669 
quic,2048,128,31809 
quic,2048,128,36177 
quic,2048,128,16679 
quic,2048,128,17184 
quic,2048,128,38546 
quic,2048,128,20164 
quic,2048,128,35081 
quic,2048,128,34089 
quic,2048,128,14966 
quic,2048,128,13594 
quic,2048,128,52495 
quic,2048,128,18155 
quic,2048,128,19140 
quic,2048,128,37691 
quic,2048,128,31813 
quic,2048,128,38969 
quic,2048,128,19879 
quic,2048,128,20171 
quic,2048,128,22421 
quic,2048,128,21528 
quic,2048,128,41933 
quic,2048,128,38421 
quic,2048,128,32291 
quic,2048,128,35522 
quic,2048,128,19559 
quic,2048,128,15774 
quic,2048,128,14841 
quic,2048,128,14177 
quic,2048,128,14930 
quic,2048,128,15435 
quic,2048,128,12284 
quic,2048,128,17709 
quic,2048,128,12161 
quic,2048,128,14502 
quic,2048,128,13553 
quic,2048,128,15319 
quic,2048,128,12446 
quic,2048,128,52768 
quic,2048,128,11781 
quic,2048,128,9480 
quic,2048,128,17532 
quic,2048,128,43068 
quic,2048,128,14927 
quic,2048,128,14776 
quic,2048,128,41887 
quic,2048,128,17513 
quic,2048,128,21179 
quic,2048,128,20005 
quic,2048,128,14552 
quic,2048,128,12960 
quic,2048,128,23258 
quic,2048,128,44012 
quic,2048,128,33692 
quic,2048,128,20973 
quic,2048,128,40969 
quic,2048,128,26814 
quic,2048,128,21019 
quic,2048,128,22379 
quic,2048,128,26637 
quic,2048,128,32589 
quic,2048,128,30474 
quic,2048,128,17433 
quic,2048,128,23629 
quic,2048,128,39345 
quic,2048,128,23707 
quic,2048,128,28178 
quic,2048,128,16343 
quic,2048,128,47149 
quic,2048,128,19007 
quic,2048,128,32737 
quic,2048,128,39861 
quic,2048,128,17214 
quic,2048,128,40404 
quic,2048,128,28000 
quic,2048,128,37641 
quic,2048,128,35670 
quic,2048,128,16178 
quic,2048,128,13145 
quic,2048,128,43515 
quic,2048,128,19017 
quic,2048,128,32238 
quic,2048,128,31335 
quic,2048,128,15231 
quic,2048,128,36888 
quic,2048,128,30148 
quic,2048,128,25015 
quic,2048,128,14874 
quic,2048,128,40631 
quic,2048,128,19591 
quic,2048,128,17673 
quic,2048,128,14519 
quic,2048,128,14663 
quic,2048,128,14741 
quic,2048,128,14106 
quic,2048,192,30312 
quic,2048,192,25770 
quic,2048,192,23360 
quic,2048,192,20630 
quic,2048,192,25840 
quic,2048,192,46142 
quic,2048,192,21320 
quic,2048,192,23109 
quic,2048,192,25180 
quic,2048,192,57497 
quic,2048,192,24065 
quic,2048,192,24609 
quic,2048,192,20198 
quic,2048,192,27846 
quic,2048,192,35234 
quic,2048,192,27310 
quic,2048,192,23438 
quic,2048,192,26915 
quic,2048,192,39273 
quic,2048,192,29349 
quic,2048,192,26354 
quic,2048,192,25253 
quic,2048,192,33688 
quic,2048,192,24590 
quic,2048,192,52315 
quic,2048,192,28813 
quic,2048,192,24855 
quic,2048,192,19635 
quic,2048,192,23133 
quic,2048,192,19924 
quic,2048,192,22316 
quic,2048,192,21058 
quic,2048,192,57429 
quic,2048,192,21576 
quic,2048,192,25119 
quic,2048,192,22999 
quic,2048,192,23430 
quic,2048,192,20927 
quic,2048,192,20684 
quic,2048,192,24930 
quic,2048,192,22839 
quic,2048,192,33688 
quic,2048,192,20508 
quic,2048,192,22689 
quic,2048,192,20389 
quic,2048,192,25138 
quic,2048,192,34009 
quic,2048,192,38494 
quic,2048,192,30349 
quic,2048,192,47384 
quic,2048,192,24036 
quic,2048,192,25767 
quic,2048,192,19949 
quic,2048,192,22598 
quic,2048,192,23341 
quic,2048,192,24501 
quic,2048,192,23262 
quic,2048,192,25470 
quic,2048,192,24273 
quic,2048,192,19790 
quic,2048,192,25126 
quic,2048,192,19367 
quic,2048,192,39168 
quic,2048,192,28339 
quic,2048,192,48061 
quic,2048,192,25813 
quic,2048,192,24402 
quic,2048,192,27361 
quic,2048,192,25653 
quic,2048,192,34473 
quic,2048,192,23627 
quic,2048,192,22987 
quic,2048,192,27444 
quic,2048,192,18176 
quic,2048,192,23618 
quic,2048,192,44121 
quic,2048,192,44898 
quic,2048,192,29515 
quic,2048,192,52932 
quic,2048,192,31749 
quic,2048,192,37672 
quic,2048,192,35076 
quic,2048,192,38814 
quic,2048,192,30952 
quic,2048,192,35903 
quic,2048,192,21734 
quic,2048,192,57163 
quic,2048,192,19612 
quic,2048,192,21537 
quic,2048,192,21384 
quic,2048,192,21359 
quic,2048,192,20796 
quic,2048,192,25554 
quic,2048,192,19599 
quic,2048,192,20612 
quic,2048,192,19455 
quic,2048,192,29662 
quic,2048,192,43414 
quic,2048,192,56573 
quic,2048,192,56752 
quic,2048,256,50062 
quic,2048,256,27601 
quic,2048,256,60962 
quic,2048,256,30125 
quic,2048,256,68225 
quic,2048,256,33806 
quic,2048,256,63936 
quic,2048,256,36103 
quic,2048,256,56148 
quic,2048,256,44435 
quic,2048,256,31480 
quic,2048,256,29149 
quic,2048,256,30721 
quic,2048,256,26929 
quic,2048,256,65984 
quic,2048,256,28667 
quic,2048,256,31954 
quic,2048,256,37797 
quic,2048,256,49294 
quic,2048,256,59247 
quic,2048,256,48135 
quic,2048,256,50855 
quic,2048,256,24687 
quic,2048,256,56245 
quic,2048,256,33031 
quic,2048,256,35232 
quic,2048,256,32320 
quic,2048,256,34605 
quic,2048,256,38242 
quic,2048,256,28194 
quic,2048,256,32312 
quic,2048,256,42320 
quic,2048,256,35569 
quic,2048,256,36015 
quic,2048,256,29732 
quic,2048,256,36488 
quic,2048,256,28202 
quic,2048,256,29302 
quic,2048,256,28014 
quic,2048,256,28361 
quic,2048,256,26926 
quic,2048,256,28960 
quic,2048,256,31344 
quic,2048,256,28137 
quic,2048,256,27248 
quic,2048,256,28910 
quic,2048,256,26378 
quic,2048,256,28337 
quic,2048,256,27059 
quic,2048,256,27992 
quic,2048,256,47720 
quic,2048,256,42755 
quic,2048,256,31139 
quic,2048,256,65917 
quic,2048,256,33056 
quic,2048,256,68163 
quic,2048,256,27435 
quic,2048,256,26871 
quic,2048,256,29396 
quic,2048,256,53741 
quic,2048,256,43756 
quic,2048,256,27233 
quic,2048,256,26683 
quic,2048,256,36206 
quic,2048,256,33122 
quic,2048,256,30191 
quic,2048,256,64866 
quic,2048,256,27018 
quic,2048,256,57384 
quic,2048,256,45552 
quic,2048,256,55111 
quic,2048,256,49812 
quic,2048,256,42358 
quic,2048,256,39320 
quic,2048,256,32254 
quic,2048,256,58588 
quic,2048,256,32745 
quic,2048,256,36540 
quic,2048,256,84717 
quic,2048,256,33481 
quic,2048,256,24730 
quic,2048,256,28955 
quic,2048,256,60188 
quic,2048,256,35806 
quic,2048,256,66716 
quic,2048,256,42010 
quic,2048,256,35092 
quic,2048,256,28180 
quic,2048,256,30213 
quic,2048,256,33669 
quic,2048,256,29538 
quic,2048,256,33034 
quic,2048,256,58977 
quic,2048,256,42892 
quic,2048,256,33185 
quic,2048,256,60016 
quic,2048,256,39259 
quic,2048,256,35576 
quic,2048,256,64115 
quic,2048,256,50418 
quic,2048,320,146368 
quic,2048,320,139929 
quic,2048,320,146388 
quic,2048,320,143648 
quic,2048,320,150189 
quic,2048,320,153224 
quic,2048,320,170369 
quic,2048,320,133934 
quic,2048,320,127291 
quic,2048,320,117225 
quic,2048,320,114908 
quic,2048,320,113584 
quic,2048,320,120890 
quic,2048,320,116398 
quic,2048,320,119882 
quic,2048,320,117694 
quic,2048,320,123602 
quic,2048,320,131039 
quic,2048,320,151283 
quic,2048,320,148911 
quic,2048,320,139377 
quic,2048,320,133743 
quic,2048,320,118796 
quic,2048,320,114324 
quic,2048,320,126390 
quic,2048,320,125903 
quic,2048,320,119111 
quic,2048,320,115471 
quic,2048,320,115539 
quic,2048,320,115839 
quic,2048,320,122919 
quic,2048,320,117747 
quic,2048,320,118086 
quic,2048,320,111217 
quic,2048,320,111984 
quic,2048,320,111154 
quic,2048,320,110570 
quic,2048,320,111608 
quic,2048,320,128092 
quic,2048,320,111169 
quic,2048,320,113649 
quic,2048,320,115665 
quic,2048,320,129185 
quic,2048,320,116373 
quic,2048,320,130619 
quic,2048,320,130693 
quic,2048,320,118340 
quic,2048,320,127083 
quic,2048,320,123397 
quic,2048,320,130234 
quic,2048,320,131942 
quic,2048,320,125660 
quic,2048,320,137968 
quic,2048,320,120403 
quic,2048,320,115685 
quic,2048,320,119731 
quic,2048,320,130437 
quic,2048,320,125472 
quic,2048,320,139296 
quic,2048,320,114909 
quic,2048,320,126496 
quic,2048,320,112168 
quic,2048,320,149577 
quic,2048,320,161415 
quic,2048,320,151058 
quic,2048,320,139408 
quic,2048,320,129144 
quic,2048,320,129715 
quic,2048,320,116569 
quic,2048,320,129496 
quic,2048,320,140828 
quic,2048,320,142043 
quic,2048,320,123107 
quic,2048,320,126273 
quic,2048,320,123706 
quic,2048,320,122889 
quic,2048,320,136553 
quic,2048,320,122481 
quic,2048,320,129845 
quic,2048,320,136659 
quic,2048,320,110088 
quic,2048,320,118619 
quic,2048,320,122481 
quic,2048,320,122747 
quic,2048,320,119672 
quic,2048,320,124631 
quic,2048,320,123693 
quic,2048,320,120646 
quic,2048,320,141868 
quic,2048,320,137615 
quic,2048,320,143878 
quic,2048,320,127848 
quic,2048,320,129768 
quic,2048,320,132168 
quic,2048,320,123519 
quic,2048,320,125982 
quic,2048,320,148831 
quic,2048,320,151831 
quic,2048,320,115757 
quic,2048,320,122827 
quic,2048,384,170558 
quic,2048,384,146935 
quic,2048,384,141050 
quic,2048,384,151493 
quic,2048,384,163057 
quic,2048,384,139307 
quic,2048,384,144275 
quic,2048,384,144910 
quic,2048,384,153075 
quic,2048,384,146178 
quic,2048,384,170572 
quic,2048,384,166643 
quic,2048,384,167628 
quic,2048,384,172145 
quic,2048,384,157758 
quic,2048,384,149731 
quic,2048,384,174422 
quic,2048,384,155622 
quic,2048,384,187850 
quic,2048,384,155890 
quic,2048,384,180411 
quic,2048,384,158915 
quic,2048,384,161737 
quic,2048,384,175730 
quic,2048,384,167178 
quic,2048,384,184841 
quic,2048,384,159379 
quic,2048,384,170810 
quic,2048,384,144570 
quic,2048,384,153131 
quic,2048,384,174035 
quic,2048,384,143997 
quic,2048,384,155003 
quic,2048,384,162682 
quic,2048,384,158488 
quic,2048,384,168296 
quic,2048,384,124761 
quic,2048,384,138044 
quic,2048,384,130744 
quic,2048,384,147648 
quic,2048,384,135807 
quic,2048,384,139452 
quic,2048,384,126285 
quic,2048,384,123715 
quic,2048,384,126788 
quic,2048,384,130217 
quic,2048,384,130858 
quic,2048,384,120527 
quic,2048,384,119883 
quic,2048,384,119413 
quic,2048,384,140166 
quic,2048,384,131007 
quic,2048,384,133559 
quic,2048,384,139578 
quic,2048,384,143968 
quic,2048,384,133535 
quic,2048,384,138069 
quic,2048,384,151081 
quic,2048,384,135574 
quic,2048,384,136756 
quic,2048,384,136674 
quic,2048,384,164650 
quic,2048,384,163688 
quic,2048,384,150941 
quic,2048,384,153866 
quic,2048,384,150970 
quic,2048,384,152691 
quic,2048,384,147721 
quic,2048,384,134013 
quic,2048,384,127867 
quic,2048,384,142296 
quic,2048,384,138412 
quic,2048,384,124897 
quic,2048,384,146433 
quic,2048,384,138414 
quic,2048,384,127496 
quic,2048,384,138202 
quic,2048,384,129291 
quic,2048,384,124747 
quic,2048,384,121842 
quic,2048,384,122177 
quic,2048,384,127591 
quic,2048,384,131183 
quic,2048,384,129160 
quic,2048,384,135413 
quic,2048,384,130172 
quic,2048,384,153748 
quic,2048,384,142506 
quic,2048,384,139299 
quic,2048,384,131847 
quic,2048,384,128735 
quic,2048,384,124081 
quic,2048,384,125871 
quic,2048,384,125697 
quic,2048,384,129815 
quic,2048,384,125402 
quic,2048,384,125041 
quic,2048,384,136762 
quic,2048,384,129097 
quic,2048,384,122131 
quic,2048,448,140075 
quic,2048,448,137006 
quic,2048,448,137680 
quic,2048,448,138643 
quic,2048,448,152526 
quic,2048,448,159047 
quic,2048,448,137669 
quic,2048,448,133253 
quic,2048,448,140373 
quic,2048,448,137905 
quic,2048,448,150986 
quic,2048,448,142671 
quic,2048,448,140637 
quic,2048,448,133248 
quic,2048,448,133335 
quic,2048,448,129316 
quic,2048,448,137733 
quic,2048,448,139378 
quic,2048,448,133845 
quic,2048,448,137172 
quic,2048,448,152190 
quic,2048,448,129106 
quic,2048,448,142612 
quic,2048,448,138130 
quic,2048,448,133876 
quic,2048,448,135122 
quic,2048,448,137527 
quic,2048,448,142193 
quic,2048,448,145951 
quic,2048,448,136237 
quic,2048,448,149724 
quic,2048,448,134650 
quic,2048,448,126981 
quic,2048,448,130928 
quic,2048,448,132293 
quic,2048,448,138364 
quic,2048,448,149784 
quic,2048,448,137383 
quic,2048,448,131459 
quic,2048,448,136296 
quic,2048,448,129995 
quic,2048,448,125885 
quic,2048,448,141601 
quic,2048,448,132356 
quic,2048,448,137382 
quic,2048,448,134671 
quic,2048,448,145001 
quic,2048,448,132246 
quic,2048,448,146224 
quic,2048,448,142772 
quic,2048,448,131746 
quic,2048,448,137084 
quic,2048,448,129007 
quic,2048,448,134945 
quic,2048,448,142371 
quic,2048,448,128409 
quic,2048,448,138665 
quic,2048,448,134812 
quic,2048,448,133689 
quic,2048,448,136068 
quic,2048,448,136641 
quic,2048,448,138538 
quic,2048,448,134524 
quic,2048,448,130095 
quic,2048,448,144810 
quic,2048,448,127665 
quic,2048,448,146881 
quic,2048,448,159131 
quic,2048,448,142560 
quic,2048,448,134152 
quic,2048,448,147731 
quic,2048,448,131578 
quic,2048,448,132902 
quic,2048,448,127157 
quic,2048,448,134687 
quic,2048,448,128887 
quic,2048,448,132029 
quic,2048,448,147928 
quic,2048,448,134426 
quic,2048,448,127145 
quic,2048,448,127189 
quic,2048,448,134247 
quic,2048,448,131630 
quic,2048,448,128418 
quic,2048,448,133687 
quic,2048,448,140218 
quic,2048,448,133308 
quic,2048,448,128941 
quic,2048,448,140691 
quic,2048,448,134170 
quic,2048,448,141585 
quic,2048,448,139968 
quic,2048,448,140657 
quic,2048,448,131591 
quic,2048,448,139073 
quic,2048,448,135823 
quic,2048,448,139330 
quic,2048,448,136802 
quic,2048,448,127171 
quic,2048,448,130518 
quic,2048,512,134623 
quic,2048,512,164848 
quic,2048,512,145245 
quic,2048,512,155717 
quic,2048,512,148070 
quic,2048,512,156192 
quic,2048,512,136672 
quic,2048,512,144602 
quic,2048,512,149566 
quic,2048,512,157044 
quic,2048,512,139997 
quic,2048,512,160110 
quic,2048,512,138747 
quic,2048,512,138815 
quic,2048,512,142878 
quic,2048,512,138436 
quic,2048,512,138520 
quic,2048,512,135696 
quic,2048,512,146333 
quic,2048,512,154537 
quic,2048,512,143413 
quic,2048,512,145195 
quic,2048,512,164209 
quic,2048,512,135283 
quic,2048,512,139019 
quic,2048,512,136449 
quic,2048,512,142272 
quic,2048,512,146603 
quic,2048,512,142169 
quic,2048,512,143056 
quic,2048,512,136676 
quic,2048,512,147860 
quic,2048,512,174548 
quic,2048,512,168673 
quic,2048,512,140472 
quic,2048,512,137281 
quic,2048,512,165349 
quic,2048,512,150119 
quic,2048,512,138241 
quic,2048,512,162263 
quic,2048,512,162403 
quic,2048,512,136315 
quic,2048,512,180976 
quic,2048,512,151061 
quic,2048,512,143271 
quic,2048,512,153525 
quic,2048,512,143109 
quic,2048,512,157310 
quic,2048,512,136738 
quic,2048,512,147454 
quic,2048,512,165188 
quic,2048,512,161062 
quic,2048,512,148859 
quic,2048,512,147024 
quic,2048,512,148862 
quic,2048,512,160934 
quic,2048,512,146520 
quic,2048,512,139955 
quic,2048,512,145307 
quic,2048,512,154657 
quic,2048,512,144093 
quic,2048,512,140831 
quic,2048,512,137135 
quic,2048,512,141821 
quic,2048,512,134100 
quic,2048,512,140913 
quic,2048,512,148754 
quic,2048,512,138787 
quic,2048,512,149727 
quic,2048,512,143587 
quic,2048,512,148766 
quic,2048,512,150871 
quic,2048,512,161747 
quic,2048,512,136393 
quic,2048,512,150303 
quic,2048,512,140332 
quic,2048,512,155768 
quic,2048,512,136920 
quic,2048,512,179432 
quic,2048,512,136112 
quic,2048,512,159611 
quic,2048,512,161753 
quic,2048,512,147534 
quic,2048,512,149502 
quic,2048,512,140211 
quic,2048,512,139024 
quic,2048,512,142198 
quic,2048,512,143662 
quic,2048,512,143071 
quic,2048,512,138292 
quic,2048,512,144410 
quic,2048,512,138897 
quic,2048,512,137991 
quic,2048,512,139035 
quic,2048,512,135728 
quic,2048,512,147049 
quic,2048,512,149439 
quic,2048,512,143337 
quic,2048,512,144448 
quic,2048,512,146802 
quic,2048,576,151424 
quic,2048,576,147689 
quic,2048,576,148764 
quic,2048,576,163450 
quic,2048,576,141324 
quic,2048,576,146177 
quic,2048,576,158064 
quic,2048,576,140766 
quic,2048,576,157030 
quic,2048,576,162957 
quic,2048,576,153602 
quic,2048,576,142869 
quic,2048,576,171680 
quic,2048,576,144294 
quic,2048,576,154907 
