Protocol,Bytes,Time,Size
tcp,4063232,1.014809 ,1024 
tcp,7340032,1.001230 ,1024 
tcp,3932160,1.006523 ,1024 
tcp,5636096,1.008905 ,1024 
tcp,6291456,1.020433 ,1024 
tcp,6946816,1.004929 ,1024 
quic,9611328,1.008200 ,64 
quic,9743232,1.006108 ,64 
quic,9098368,1.000792 ,64 
quic,7893632,1.000904 ,64 
quic,5646592,1.002701 ,64 
quic,5644864,1.008915 ,64 
quic,5513920,1.001432 ,64 
quic,5572032,1.000123 ,64 
quic,3151040,1.034100 ,64 
quic,5372736,1.000273 ,64 
quic,6659968,1.003774 ,128 
quic,6332288,1.010551 ,128 
quic,7664896,1.000301 ,128 
quic,7896192,1.007638 ,128 
quic,7780864,1.001629 ,128 
quic,9457536,1.006083 ,128 
quic,8948736,1.000095 ,128 
quic,9416704,1.000008 ,128 
quic,9204352,1.007353 ,128 
quic,9328384,1.000554 ,128 
quic,9455232,1.000157 ,192 
quic,9327936,1.002937 ,192 
quic,9365568,1.000125 ,192 
quic,9062592,1.002909 ,192 
quic,9588288,1.008029 ,192 
quic,9193344,1.006925 ,192 
quic,9244224,1.000390 ,192 
quic,9645696,1.000178 ,192 
quic,8412480,1.000499 ,192 
quic,9512256,1.000019 ,192 
quic,9483520,1.000300 ,256 
quic,9455872,1.001634 ,256 
quic,8968192,1.000284 ,256 
quic,10112256,1.004856 ,256 
quic,9456384,1.000387 ,256 
quic,9408256,1.000079 ,256 
quic,9345024,1.000126 ,256 
quic,9634560,1.000048 ,256 
quic,9325568,1.005799 ,256 
quic,9288704,1.000119 ,256 
quic,9652480,1.000177 ,320 
quic,9589120,1.006676 ,320 
quic,8878400,1.000226 ,320 
quic,9590720,1.005486 ,320 
quic,8781120,1.000011 ,320 
quic,9450880,1.000003 ,320 
quic,8484160,1.000340 ,320 
quic,9194560,1.000144 ,320 
quic,9780800,1.000292 ,320 
quic,9458880,1.003406 ,320 
quic,9409152,1.000175 ,384 
quic,9039360,1.000204 ,384 
quic,9364224,1.002809 ,384 
quic,9407616,1.000130 ,384 
quic,9290112,1.000458 ,384 
quic,9549696,1.000518 ,384 
quic,8994816,1.000249 ,384 
quic,9036672,1.000270 ,384 
quic,9191808,1.006183 ,384 
quic,9978624,1.001839 ,384 
quic,9794176,1.000368 ,448 
quic,9359168,1.000293 ,448 
quic,8800512,1.005341 ,448 
quic,9983680,1.000443 ,448 
quic,9560768,1.000481 ,448 
quic,9265536,1.000105 ,448 
quic,9783424,1.000090 ,448 
quic,9718464,1.004516 ,448 
quic,9430848,1.000187 ,448 
quic,9327808,1.000732 ,448 
quic,8882688,1.000330 ,512 
quic,9060352,1.001099 ,512 
quic,9420800,1.000475 ,512 
quic,9277440,1.000344 ,512 
quic,9323520,1.001249 ,512 
quic,8832512,1.000219 ,512 
quic,9101312,1.000280 ,512 
quic,9041920,1.000184 ,512 
quic,8811520,1.000135 ,512 
quic,9195008,1.002855 ,512 
quic,8801280,1.006354 ,576 
quic,9720000,1.004095 ,576 
quic,9457344,1.007371 ,576 
quic,9184896,1.000082 ,576 
quic,8944704,1.000582 ,576 
